date_utc,body,stellarium_frame,ty_ra_deg,ty_dec_deg,stellarium_ra_deg,stellarium_dec_deg,dra_deg,ddec_deg,separation_deg
2025-06-24T18:00:00,moon,of_date,83.05833333333332,28.04527777777778,83.26756075460094,28.308963200505747,-0.20922742126759886,-0.263685422727967,0.32178433911721677
2025-06-25T00:00:00,moon,j2000,86.98333333333333,28.134166666666665,87.01726594562678,28.394929369426837,-0.0339326122934267,-0.26076270276017155,0.26246982257660295
2025-06-25T00:00:00,moon,of_date,86.98333333333333,28.134166666666665,87.42103202583252,28.404134025040232,-0.4376986924991684,-0.26996735837356667,0.4706255917218892
2025-06-25T06:00:00,moon,j2000,90.89583333333333,28.109722222222224,91.15879427182006,28.374355092405278,-0.2629609384867422,-0.26463287018305337,0.3517035554572695
2025-06-25T06:00:00,moon,of_date,90.89583333333333,28.109722222222224,91.56266490970546,28.373292573148575,-0.6668315763721466,-0.2635703509263507,0.6438694003072293
2025-06-25T12:00:00,moon,j2000,94.78750000000001,27.973611111111108,95.27747455301267,28.229346836465638,-0.4899745530126438,-0.2557357253545298,0.5022038103299593
2025-06-25T12:00:00,moon,of_date,94.78750000000001,27.973611111111108,95.68065444059766,28.218079342369933,-0.893154440597641,-0.2444682312588249,0.8249582383262953
2025-06-25T18:00:00,moon,j2000,98.64999999999999,27.727777777777778,99.36202724613611,27.962616548280522,-0.712027246136131,-0.23483877050274415,0.6719543345752108
2025-06-25T18:00:00,moon,of_date,98.64999999999999,27.727777777777778,99.76375397030057,27.94128608535249,-1.1137539703005928,-0.21350830757471329,1.0077648428044947
2025-06-26T00:00:00,moon,j2000,102.475,27.37527777777778,103.40202731402462,27.57793736589715,-0.9270273140246275,-0.20265958811937068,0.8470558389534485
2025-06-26T00:00:00,moon,of_date,102.475,27.37527777777778,103.80159369842863,27.546760140523915,-1.3265936984286384,-0.17148236274613637,1.1895383067485408
2025-06-26T06:00:00,moon,j2000,106.25833333333333,26.92,107.38816951022335,27.080019849040358,-1.1298361768900236,-0.16001984904035638,1.0193261584850601
2025-06-26T06:00:00,moon,of_date,106.25833333333333,26.92,107.78494200998682,27.039278701159088,-1.5266086766534954,-0.1192787011590859,1.3656746754811602
2025-06-26T12:00:00,moon,j2000,109.99583333333332,26.365555555555556,111.31246492536462,26.474366228739438,-1.3166315920312854,-0.10881067318388205,1.1841229129138682
2025-06-26T12:00:00,moon,of_date,109.99583333333332,26.365555555555556,111.70589726757083,26.424401657037034,-1.7100639342374961,-0.058846101481478286,1.5329095772834445
2025-06-26T18:00:00,moon,j2000,113.675,25.716666666666665,115.1683636472689,25.767111994367767,-1.4933636472688931,-0.05044532770110166,1.346100134082259
